gameId,platformId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,team0-teamId,team0-win,team0-firstBlood,team0-firstTower,team0-firstInhibitor,team0-firstBaron,team0-firstDragon,team0-firstRiftHerald,team0-towerKills,team0-inhibitorKills,team0-baronKills,team0-dragonKills,team0-vilemawKills,team0-riftHeraldKills,team0-dominionVictoryScore,team0-ban-0-championId,team0-ban-1-championId,team0-ban-2-championId,team0-ban-3-championId,team0-ban-4-championId,team1-teamId,team1-win,team1-firstBlood,team1-firstTower,team1-firstInhibitor,team1-firstBaron,team1-firstDragon,team1-firstRiftHerald,team1-towerKills,team1-inhibitorKills,team1-baronKills,team1-dragonKills,team1-vilemawKills,team1-riftHeraldKills,team1-dominionVictoryScore,team1-ban-0-championId,team1-ban-1-championId,team1-ban-2-championId,team1-ban-3-championId,team1-ban-4-championId
3186245257,NA1,1572113381237,919,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,92,120,38,35,145,200,Win,true,true,false,false,true,false,3,0,0,2,0,0,0,122,412,119,25,245
3186199144,NA1,1572114963014,1639,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,2,0,0,0,0,0,0,35,25,134,412,23,200,Win,true,true,true,true,true,true,7,1,1,4,0,1,0,121,53,25,36,13
3186531193,NA1,1572132154350,1496,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,true,false,1,0,0,1,0,0,0,25,121,111,85,30,200,Win,false,true,true,true,false,true,8,1,1,2,0,1,0,80,245,498,555,142
3186457546,NA1,1572130660603,1024,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,false,false,true,false,2,0,0,2,0,0,0,245,53,121,8,25,200,Fail,false,false,false,false,false,true,0,0,0,0,0,1,0,121,111,35,53,236
3185928245,NA1,1572069531274,1488,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,23,22,25,103,-1,200,Win,true,true,true,true,true,true,9,2,1,3,0,1,0,25,119,35,24,555
3186528482,NA1,1572134770567,1386,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,121,350,114,107,25,200,Win,true,true,true,true,true,true,8,1,1,3,0,1,0,28,53,119,145,86
3187584993,NA1,1572205588531,1933,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,true,false,true,5,0,1,2,0,1,0,84,246,114,28,53,200,Win,true,true,true,false,true,false,10,2,1,1,0,0,0,107,350,10,53,35
3187631326,NA1,1572207921367,1693,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,true,4,0,0,1,0,1,0,53,114,10,121,111,200,Win,false,true,true,true,true,false,10,2,1,2,0,0,0,10,142,53,67,13
3188105573,NA1,1572235110580,912,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,76,86,119,111,245,200,Win,true,true,false,false,true,true,4,0,0,1,0,1,0,35,25,119,245,122
3148800400,NA1,1568392415222,1369,420,11,13,9.18.288.7871,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,true,1,0,0,0,0,1,0,119,80,25,84,122,200,Win,false,true,true,false,true,false,8,1,0,2,0,0,0,119,246,555,91,517
3187955531,NA1,1572225943424,1867,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,true,true,1,0,0,1,0,1,0,105,24,498,28,53,200,Win,false,true,true,true,false,false,9,1,2,4,0,0,0,8,157,350,114,121
3188148974,NA1,1572236514698,1255,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,9,1,0,2,0,1,0,238,25,119,51,10,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,157,51,8,111,145
3188233967,NA1,1572242897695,1165,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,false,0,0,0,1,0,0,0,254,54,25,245,28,200,Win,false,true,false,false,true,true,4,0,0,2,0,1,0,28,35,119,246,134
3188077488,NA1,1572232618251,1742,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,false,false,true,true,false,7,1,1,3,0,0,0,25,22,92,145,119,200,Fail,true,true,true,false,false,true,6,1,0,1,0,1,0,53,145,85,157,10
3188060749,NA1,1572230529836,1480,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,false,false,4,0,0,0,0,0,0,555,121,35,157,119,200,Win,true,false,true,true,true,true,11,3,1,4,0,1,0,145,164,121,157,122
3188409187,NA1,1572287237548,1705,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,true,true,true,11,4,1,2,0,1,0,145,107,10,38,28,200,Fail,true,false,false,false,false,false,0,0,0,2,0,0,0,121,41,111,555,25
3189019373,NA1,1572317977390,1354,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,10,2,0,2,0,1,0,35,38,122,498,121,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,498,35,555,8,25
3188476754,NA1,1572292148684,1741,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,true,true,true,7,1,1,2,0,1,0,90,25,8,86,28,200,Fail,true,false,false,false,false,false,1,0,0,2,0,0,0,28,142,121,8,25
3189021281,NA1,1572316225470,1331,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,8,53,555,58,122,200,Win,true,true,true,true,true,true,5,1,1,3,0,1,0,498,246,25,30,35
3188471887,NA1,1572289407383,1654,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,true,false,false,5,0,1,1,0,0,0,134,121,35,498,84,200,Win,true,false,true,false,true,true,5,1,0,3,0,1,0,8,10,90,35,25
3189220669,NA1,1572323112092,1469,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,true,2,0,0,1,0,1,0,25,8,35,121,85,200,Win,true,true,false,true,true,false,5,0,1,2,0,0,0,157,35,245,30,25
3189309139,NA1,1572328879682,1083,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,7,1,0,2,0,1,0,25,30,121,90,-1,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,10,157,8,121,119
3189121145,NA1,1572320579341,1791,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,11,2,2,4,0,1,0,157,23,8,107,55,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,51,90,80,119,25
3189363085,NA1,1572330371389,1498,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,false,true,true,false,true,11,3,1,3,0,1,0,25,145,121,111,53,200,Fail,true,true,false,false,true,false,2,0,0,1,0,0,0,39,5,80,58,25
3190239216,NA1,1572401903691,2016,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,false,true,true,false,true,7,2,2,1,0,1,0,498,25,8,10,105,200,Fail,true,true,false,false,true,false,7,0,0,4,0,0,0,80,8,134,555,25
3190222637,NA1,1572397894225,1254,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,8,1,0,2,0,1,0,141,119,157,-1,245,200,Fail,false,false,false,false,false,false,2,0,0,0,0,0,0,498,53,24,75,157
3191331952,NA1,1572480965444,1537,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,false,true,true,false,6,0,1,2,0,0,0,30,119,22,8,38,200,Fail,false,false,false,false,false,true,0,0,0,1,0,1,0,35,555,81,25,240
3190242487,NA1,1572400232053,884,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,53,498,10,86,7,200,Win,true,true,true,false,true,true,8,1,0,1,0,1,0,10,245,25,51,56
3190338877,NA1,1572404537978,1240,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,false,true,6,1,0,1,0,1,0,28,24,412,134,51,200,Fail,false,false,false,false,true,false,2,0,0,1,0,0,0,145,163,111,154,-1
3191185805,NA1,1572470999718,1770,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,true,true,false,true,8,1,1,0,0,1,0,-1,121,555,246,157,200,Fail,false,true,false,false,true,false,2,0,0,4,0,0,0,51,134,25,38,24
3191382070,NA1,1572481170350,1351,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,false,true,false,11,3,0,3,0,0,0,22,8,25,114,35,200,Fail,true,false,false,false,false,true,0,0,0,0,0,1,0,105,163,111,145,82
3191559601,NA1,1572492137502,1227,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,false,false,true,false,6,0,0,2,0,0,0,13,35,80,245,51,200,Fail,false,true,false,false,false,true,1,0,0,0,0,1,0,8,145,38,53,13
3191359331,NA1,1572483354844,2227,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,true,true,true,false,10,2,1,4,0,0,0,134,53,25,-1,157,200,Fail,false,true,false,false,false,true,4,0,1,1,0,1,0,25,105,107,157,145
3191515423,NA1,1572490746124,2439,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,false,true,3,0,1,2,0,1,0,22,25,157,90,30,200,Win,true,false,true,true,true,false,10,4,1,3,0,0,0,119,245,80,8,121
3192112531,NA1,1572562051214,1680,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,false,11,2,1,3,0,0,0,24,145,121,157,7,200,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,90,122,121,245,25
3192354540,NA1,1572576992074,1892,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,false,true,false,9,2,1,3,0,0,0,-1,85,245,107,555,200,Fail,true,false,false,true,false,true,3,0,1,1,0,1,0,245,35,10,25,90
3192269964,NA1,1572569248607,1896,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,true,false,false,true,false,2,0,1,1,0,0,0,8,12,35,38,246,200,Win,false,false,true,true,false,true,9,2,1,4,0,1,0,25,53,121,80,90
3192267887,NA1,1572571795294,1781,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,true,false,2,0,0,1,0,0,0,11,145,-1,25,7,200,Win,true,true,true,true,false,true,7,1,1,2,0,1,0,81,122,498,121,25
3193085864,NA1,1572658093006,2641,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,true,false,6,0,1,4,0,0,0,44,246,35,8,111,200,Win,true,true,true,true,false,true,9,2,2,2,0,1,0,245,25,51,86,8
3193656934,NA1,1572704253344,1379,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,true,false,1,0,0,2,0,0,0,246,15,8,145,-1,200,Win,false,true,true,true,false,true,6,1,1,1,0,1,0,80,60,24,53,245
3193164381,NA1,1572660822937,2031,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,11,3,2,3,0,1,0,245,111,2,32,84,200,Fail,false,false,false,false,false,false,0,0,0,2,0,0,0,25,24,30,111,53
3193684335,NA1,1572701577672,1599,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,true,3,0,0,0,0,1,0,-1,10,133,111,350,200,Win,false,true,true,true,true,false,10,2,1,3,0,0,0,8,80,24,53,10
3194063543,NA1,1572721833880,1851,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,true,true,2,0,0,1,0,1,0,26,114,81,245,24,200,Win,true,false,true,true,false,false,9,3,1,2,0,0,0,157,145,122,30,25
3194080511,NA1,1572724425507,1625,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,true,false,false,true,true,4,0,0,2,0,1,0,51,38,86,107,25,200,Win,false,false,true,false,false,false,7,1,0,1,0,0,0,44,126,58,10,157
3194096808,NA1,1572727085118,1424,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,false,false,true,true,5,0,0,3,0,1,0,41,555,80,350,245,200,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,10,25,245,80,114
3194264957,NA1,1572738312929,1553,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,false,0,0,0,0,0,0,0,121,25,38,35,8,200,Win,false,true,true,true,true,false,9,1,1,3,0,0,0,80,114,555,121,107
3194424507,NA1,1572745453693,986,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,80,412,421,10,35,200,Win,true,true,false,false,true,true,2,0,0,2,0,1,0,122,80,53,111,245
3194145827,NA1,1572730724296,1449,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,6,1,0,3,0,1,0,25,30,38,142,35,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,498,8,85,58,245
3194457739,NA1,1572749243243,1618,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,false,false,11,3,1,3,0,0,0,39,80,555,19,121,200,Fail,false,false,false,false,true,true,1,0,0,1,0,1,0,245,122,246,8,91
3194349711,NA1,1572743559566,1477,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,false,true,true,true,8,0,1,3,0,1,0,51,25,64,80,114,200,Fail,true,false,false,false,false,false,1,0,0,0,0,0,0,80,8,121,245,107
3194428987,NA1,1572746877663,1716,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,true,true,false,false,11,2,1,0,0,0,0,53,24,119,8,60,200,Fail,false,true,false,false,true,false,3,0,0,3,0,0,0,9,81,157,121,67
3194463608,NA1,1572748095500,1528,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,1,0,0,1,0,0,0,114,164,64,8,157,200,Win,true,true,true,true,true,true,11,4,1,2,0,1,0,24,13,92,498,38
3194640317,NA1,1572756271345,1228,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,false,1,0,0,0,0,0,0,157,13,-1,350,69,200,Win,false,true,true,false,true,true,7,1,0,3,0,1,0,86,53,80,498,30
3194635701,NA1,1572758018167,1777,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,false,11,3,2,4,0,0,0,145,427,164,119,50,200,Fail,false,false,false,false,false,true,5,0,0,0,0,1,0,25,114,64,154,91
3194692147,NA1,1572760327706,1477,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,true,false,false,false,6,1,0,0,0,0,0,85,25,89,121,59,200,Win,true,false,false,true,true,true,6,1,1,3,0,1,0,25,203,121,38,80
3194988866,NA1,1572807542127,1274,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,498,105,35,51,121,200,Win,true,true,true,false,true,true,11,3,0,2,0,1,0,30,157,555,80,119
3194524192,NA1,1572751232079,925,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,false,false,true,true,2,0,0,1,0,1,0,121,114,80,25,245,200,Fail,false,false,false,false,false,false,0,0,0,1,0,0,0,8,80,13,119,121
3194762855,NA1,1572764998858,1740,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,true,true,1,0,0,1,0,1,0,11,24,26,145,80,200,Win,false,true,true,true,false,false,11,4,1,3,0,0,0,111,25,157,420,53
3194725849,NA1,1572762177443,1502,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,8,1,1,4,0,1,0,25,350,245,114,35,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,85,89,555,121,25
3182414337,NA1,1571794561212,1997,420,11,13,9.20.292.2452,CLASSIC,MATCHED_GAME,100,Fail,true,true,false,false,true,true,5,0,0,2,0,1,0,240,25,3,412,421,200,Win,false,false,true,true,false,false,8,2,2,1,0,0,0,114,8,555,105,39
3195036762,NA1,1572811022865,943,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,false,false,true,true,1,0,0,1,0,1,0,107,51,24,80,122,200,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,111,38,498,80,121
3195099315,NA1,1572816200795,1265,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,8,1,0,3,0,1,0,421,25,80,119,60,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,122,53,119,85,498
3195103554,NA1,1572813947953,1813,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,true,false,false,false,true,4,0,0,1,0,1,0,53,30,498,121,17,200,Win,false,false,true,true,true,false,8,1,2,3,0,0,0,121,80,8,498,81
3195193465,NA1,1572818105499,2067,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,true,true,true,true,false,9,3,2,3,0,0,0,84,121,80,85,2,200,Win,false,false,false,false,false,true,8,1,0,2,0,1,0,92,58,134,12,498
3195042402,NA1,1572809202708,1203,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,2,0,0,0,0,0,0,51,246,91,30,238,200,Win,true,true,true,false,true,true,11,2,0,3,0,1,0,60,38,107,10,246
3195313062,NA1,1572825432377,1558,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,true,false,false,false,false,4,0,0,0,0,0,0,555,157,120,80,23,200,Win,false,false,true,true,true,false,5,1,1,4,0,0,0,31,60,245,555,13
3195281211,NA1,1572824482844,1133,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,9,2,0,3,0,1,0,498,119,238,91,555,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,245,86,145,25,28
3195386043,NA1,1572829902221,1986,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,true,true,true,true,7,1,2,3,0,1,0,7,245,-1,30,114,200,Win,true,false,false,false,false,false,8,1,0,2,0,0,0,26,8,121,92,35
3195590310,NA1,1572840197961,1967,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,false,true,true,false,10,2,1,2,0,0,0,35,555,245,24,51,200,Fail,true,false,true,false,false,true,6,1,1,2,0,1,0,53,38,28,35,412
3195784793,NA1,1572858825695,1684,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,false,false,true,false,true,9,1,1,1,0,1,0,121,266,157,145,55,200,Fail,true,true,true,false,true,false,5,1,0,3,0,0,0,25,35,157,24,80
3195328761,NA1,1572827539225,1231,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,false,false,false,false,7,0,0,1,0,0,0,8,35,245,38,86,200,Fail,true,false,false,false,true,false,1,0,0,1,0,0,0,245,412,23,55,12
3195796363,NA1,1572861086437,2034,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,false,true,true,true,8,1,2,2,0,1,0,25,80,30,24,8,200,Fail,false,true,true,false,false,false,7,1,0,3,0,0,0,145,121,134,24,266
3195753298,NA1,1572856373402,1964,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,2,0,1,1,0,0,0,84,121,421,80,119,200,Win,true,true,true,true,true,true,8,2,1,4,0,1,0,497,245,80,55,121
3195230798,NA1,1572820702187,1820,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,8,1,1,3,0,1,0,80,120,51,39,8,200,Fail,false,false,false,false,false,false,4,0,0,1,0,0,0,25,121,107,119,23
3196024497,NA1,1572906042636,1386,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,false,true,7,1,1,1,0,1,0,105,35,-1,122,121,200,Fail,false,false,false,false,true,false,0,0,0,1,0,0,0,114,55,25,38,121
3196019020,NA1,1572908384119,1284,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,9,2,1,3,0,1,0,24,38,25,56,53,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,38,121,53,11,145
3196116442,NA1,1572915620498,1377,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,true,false,2,0,0,2,0,0,0,498,114,121,51,119,200,Win,true,false,true,true,false,true,9,1,1,1,0,1,0,80,84,119,25,8
3196583337,NA1,1572924587764,2034,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,true,true,true,false,7,1,1,4,0,0,0,122,134,30,8,121,200,Win,true,false,false,false,false,true,8,1,1,1,0,1,0,420,25,245,35,111
3196536115,NA1,1572922438710,1376,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,false,true,3,0,0,0,0,1,0,350,38,53,154,122,200,Win,true,false,true,true,true,false,7,1,1,3,0,0,0,350,90,35,498,121
3196755156,NA1,1572936046473,1422,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,7,1,0,3,0,1,0,80,121,10,141,119,200,Fail,false,false,false,false,false,false,1,0,0,0,0,0,0,119,24,8,80,105
3196806920,NA1,1572937882250,1408,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,true,2,0,0,0,0,1,0,-1,5,92,35,121,200,Win,true,true,false,true,true,false,4,0,1,3,0,0,0,53,24,350,8,38
3196665530,NA1,1572928438175,1765,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,false,10,2,1,1,0,0,0,119,266,60,92,111,200,Fail,false,false,false,false,false,true,2,0,0,1,0,1,0,11,51,245,25,76
3196990320,NA1,1572981116542,1757,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,true,false,3,0,0,2,0,0,0,121,245,145,2,111,200,Win,true,true,true,true,false,true,9,1,1,2,0,1,0,10,111,25,107,30
3196357642,NA1,1572919452047,1339,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,35,38,8,80,555,200,Win,true,true,true,true,true,true,11,4,1,3,0,1,0,245,8,107,-1,38
3196861763,NA1,1572941675799,1944,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,false,true,3,0,0,1,0,1,0,157,555,-1,107,29,200,Win,true,false,true,true,true,false,11,4,2,3,0,0,0,13,105,28,122,35
3197017476,NA1,1572986595205,1703,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,10,2,1,3,0,1,0,84,40,25,35,122,200,Fail,false,false,false,false,false,false,4,0,0,0,0,0,0,35,10,107,121,114
3197027430,NA1,1572986693230,1032,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,false,true,true,9,1,0,2,0,1,0,107,121,8,236,24,200,Fail,true,false,false,false,false,false,0,0,0,0,0,0,0,10,-1,24,79,8
3197016416,NA1,1572985830709,206,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,false,false,0,0,0,0,0,0,0,10,55,518,8,80,200,Win,false,false,false,false,false,false,0,0,0,0,0,0,0,24,25,35,22,498
3196811107,NA1,1572939828495,1478,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,true,true,11,3,1,3,0,1,0,80,121,30,35,2,200,Fail,false,false,false,false,false,false,2,0,0,0,0,0,0,119,350,157,114,8
3196815363,NA1,1572944016359,1499,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,2,0,0,0,0,0,0,8,119,240,121,20,200,Win,true,true,true,true,true,true,9,2,1,3,0,1,0,2,80,121,35,24
3197032774,NA1,1572983556375,1572,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,false,true,true,true,true,10,1,1,2,0,1,0,25,92,-1,245,23,200,Fail,false,true,false,false,false,false,3,0,0,2,0,0,0,8,498,80,25,45
3197077884,NA1,1572992943193,1531,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,true,false,false,false,true,false,2,0,0,1,0,0,0,24,58,245,412,35,200,Win,false,true,true,true,false,true,9,1,1,2,0,1,0,121,157,240,114,498
3197049952,NA1,1572988166439,1361,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,true,false,false,true,true,3,0,0,1,0,1,0,24,84,25,85,35,200,Win,true,false,true,true,false,false,7,1,1,2,0,0,0,79,53,145,24,60
3197063633,NA1,1572990439297,1235,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,true,false,0,0,0,1,0,0,0,245,10,35,119,25,200,Win,true,true,true,false,false,true,6,1,0,2,0,1,0,58,80,7,35,53
3197111093,NA1,1572994548176,1737,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,4,0,0,1,0,0,0,111,80,58,121,25,200,Win,true,true,true,true,true,true,11,3,1,3,0,1,0,25,24,246,121,119
3197086366,NA1,1572992189834,1555,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,true,false,1,0,0,1,0,0,0,498,145,60,121,157,200,Win,true,true,true,true,false,true,11,3,1,2,0,1,0,121,24,142,555,111
3197146690,NA1,1572997524924,1467,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,3,0,0,0,0,0,0,555,246,25,121,111,200,Win,true,true,true,true,true,true,10,2,1,3,0,1,0,111,38,8,-1,121
3197112298,NA1,1572995138478,1305,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,false,true,true,false,true,false,11,3,0,3,0,0,0,107,157,10,8,119,200,Fail,true,false,false,false,false,true,1,0,0,0,0,1,0,24,121,10,53,35
3197285816,NA1,1573005443212,2155,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,false,false,false,false,7,0,1,2,0,0,0,86,80,64,119,350,200,Win,true,true,true,true,true,true,10,2,1,3,0,1,0,28,245,10,8,121
3197191080,NA1,1572999370850,1673,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Fail,false,false,true,false,false,true,5,1,0,1,0,1,0,17,555,10,104,122,200,Win,true,true,false,true,true,false,9,1,1,2,0,0,0,154,119,25,107,80
3197305717,NA1,1573008187181,1416,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,true,false,true,9,1,1,1,0,1,0,143,10,8,141,25,200,Fail,false,false,false,false,true,false,3,0,0,2,0,0,0,8,107,555,119,238
3197483126,NA1,1573017590732,1117,420,11,13,9.21.294.813,CLASSIC,MATCHED_GAME,100,Win,true,true,true,false,true,true,9,1,0,2,0,1,0,8,246,111,25,80,200,Fail,false,false,false,false,false,false,0,0,0,0,0,0,0,91,35,421,53,86
