platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas-0-10,creepsPerMinDeltas-10-20,xpPerMinDeltas-0-10,xpPerMinDeltas-10-20,goldPerMinDeltas-0-10,goldPerMinDeltas-10-20,csDiffPerMinDeltas-0-10,csDiffPerMinDeltas-10-20,xpDiffPerMinDeltas-0-10,xpDiffPerMinDeltas-10-20,damageTakenPerMinDeltas-0-10,damageTakenPerMinDeltas-10-20,damageTakenDiffPerMinDeltas-0-10,damageTakenDiffPerMinDeltas-10-20,role,lane,championName,championRole,gameId
NA,paKJTBD5wsxEOK6Ff5qw79tTPfR3_2QJ8dh2bgfc_ffBGw,Trôlleh,jCTzLissBaHAH52O31f0OIbeloyC7pi2B1s3owTpiZH_DoU,NA1,paKJTBD5wsxEOK6Ff5qw79tTPfR3_2QJ8dh2bgfc_ffBGw,/v1/stats/player_history/NA/36840244,4290,6,200,89,14,4,true,3117,3097,3143,0,0,3050,3364,2,3,19,2,1,1,1164,0,0,0,0,0,31849,11638,11355,8856,0,6038,4067,1092,879,1481,4,18221,6017,3185,78,32,12948,5633,6704,611,8833,7925,1,0,49,0,0,0,82,13,12,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,790,0,0,8446,1564,0,0,8473,504,0,0,8242,8,0,0,8306,1,0,0,8345,3,0,0,8400,8300,5007,5002,5003,false,false,false,true,false,true,1.4,2.2,320,335.6,231.2,333.70000000000005,0.5500000000000005,1.1499999999999995,65.65,54.25000000000006,300.79999999999995,346.4,-26.89999999999999,-7.2000000000000455,DUO_SUPPORT,BOTTOM,Leona,Tank,3198053477
NA1,xbPgsiqNpnVGEWIwga5Szxp--BNw6RpK-QykviS8Kgu4D38,SKT Demon,pExDtOwC_0Iv3gNCXpaifh6qQnZZ4fcclESou4eLJ60IzR8,NA1,xbPgsiqNpnVGEWIwga5Szxp--BNw6RpK-QykviS8Kgu4D38,/v1/stats/player_history/NA1/221518646,7,8,200,121,4,11,true,2055,3044,3067,1400,3147,3047,3364,6,1,8,6,1,1,1604,0,0,0,0,0,127309,6966,105027,15316,0,9856,1187,8246,423,12254,1,13462,35967,2982,27,7,24746,7915,16422,408,11024,9125,0,0,18,119,60,16,271,14,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,223,103,223,9111,1122,280,0,9103,22,50,0,8014,355,0,0,8234,9027,0,0,8232,6,0,0,8000,8200,5005,5008,5002,false,false,false,true,false,true,0,1.2,305.2,449.3,281.6,437.1,-0.6,1.1,-14.400000000000006,-29,728.4000000000001,809.4000000000001,26.200000000000045,-348.59999999999997,NONE,JUNGLE,Khazix,Assassin,3198053477
NA1,VZZgxCI-CR7Eweu866trcuqgbmzIrczzflWA2bLMQpoNnW0,HAPPY ShadowMann,zbFHkCWSfqQrMbvEeDDyyR5lafQRNCoiaYi7s6V0R0dXnKk,NA1,VZZgxCI-CR7Eweu866trcuqgbmzIrczzflWA2bLMQpoNnW0,/v1/stats/player_history/NA1/240650189,4363,9,200,238,14,4,true,3142,2031,3071,3047,3147,3033,3340,16,4,8,6,2,4,650,1,0,0,0,0,141058,7952,127911,5194,0,29689,2088,26643,957,2964,1,10486,3320,1809,16,8,20628,7985,11770,871,13356,13000,1,0,155,16,12,4,123,15,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1525,0,0,8139,1800,0,0,8138,18,0,0,8106,5,0,0,8233,15,20,0,8237,486,0,0,8100,8200,5008,5008,5003,true,false,false,false,false,false,6.6,6.4,468.70000000000005,531.5,435,441.79999999999995,-0.8000000000000003,-2.2000000000000006,40.400000000000006,72.19999999999999,354,932.3,-37.199999999999974,585.8,SOLO,MIDDLE,Zed,Assassin,3198053477
NA1,pJI0-LSOilVh8ffvw8lz2uni_sJ9ITyg2AIr8Kh45fvR5TQ,Dear Ambellina,EdYs7EZhizekWTzLTgElHe2IguGv5rksFS2trr206vhuW_U,NA1,pJI0-LSOilVh8ffvw8lz2uni_sJ9ITyg2AIr8Kh45fvR5TQ,/v1/stats/player_history/NA1/212243459,4244,10,200,133,14,4,true,1055,3153,3047,3031,1051,0,3340,2,5,5,0,1,0,836,0,0,0,0,0,131047,486,126556,4003,668,10383,377,8794,1210,989,1,5429,9723,6786,23,21,12360,4402,7615,342,10549,9025,2,2,203,8,0,1,130,15,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,16,0,0,8226,250,407,0,8233,20,20,0,8236,14,0,0,9104,18,20,0,8014,146,0,0,8200,8000,5005,5008,5002,false,false,false,false,true,false,5.1,8,350.1,458.29999999999995,235.8,340.5,-1.1000000000000003,0.5,-34.69999999999999,-51.099999999999994,287.4,380,-75.00000000000003,-428.4,SOLO,TOP,Quinn,Marksman,3198053477
NA,8jm2UdFeTOTkIY4xidel6j76rpmedgrdyLCWilM3W1N3yA,THE REAL JACKSON,u8KU1tzcc7vl1pOHLOWV4f_LGnBs_jjil8Eh59UumqQ5zhg,NA1,8jm2UdFeTOTkIY4xidel6j76rpmedgrdyLCWilM3W1N3yA,/v1/stats/player_history/NA/37596849,3378,1,100,22,7,4,true,1055,3508,3006,3085,3031,1053,3363,7,5,14,4,1,1,477,0,0,0,0,0,164287,2873,145364,16050,662,19742,1773,17968,0,2899,4,10613,31232,17401,26,48,22417,5467,16446,504,13743,11875,7,1,190,4,0,0,686,15,1,0,7,3,0,0,0,0,0,0,0,0,160,0,0,0,0,0,8008,2,10,0,9111,1073,420,0,9104,15,0,0,8014,496,0,0,8345,3,0,0,8410,127,0,0,8000,8300,5005,5008,5001,true,false,false,false,true,false,7.4,7,302.9,425.29999999999995,331,389.2,-0.6999999999999997,-0.6999999999999997,-9.450000000000003,44.89999999999995,335.6,545.3,-59.04999999999998,-196.80000000000013,DUO_CARRY,BOTTOM,Ashe,Marksman,3198361854
NA1,wxw2R79pR-R895sDCynrrHa5wPaChDnjXyj7c_P1YGgxHg,Killmame,trF2mz7fNk55txWfPRYIZvhVOpLh5Y0YBhMZ4iob_gciQZk,NA1,wxw2R79pR-R895sDCynrrHa5wPaChDnjXyj7c_P1YGgxHg,/v1/stats/player_history/NA1/44056375,3810,2,100,16,21,4,true,2031,3222,3107,3092,3174,3158,3364,3,2,26,2,1,1,1258,0,0,0,0,0,22758,20295,1887,575,0,7355,6986,368,0,45326,5,7843,5284,3893,72,35,9295,1662,7114,518,11101,10225,1,1,18,4,0,0,189,15,4,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,656,2243,0,8226,250,401,0,8210,40,0,0,8237,431,0,0,8473,134,0,0,8453,3699,512,0,8200,8400,5008,5008,5002,false,false,false,false,false,true,0.4,0.7,294.6,389.79999999999995,233.7,312,-0.6999999999999997,-0.6999999999999997,-9.450000000000003,44.89999999999995,43.3,225.2,-59.04999999999998,-196.80000000000013,DUO_SUPPORT,BOTTOM,Soraka,Support,3198361854
NA,IZylB7at-Bu7CIFAx44dBBMCYWMhdNO47JnXz8YgYBG5Jw,EmpatheticLaner,P2HUKNJj8plcyBDZMYXik8CwXTW-1zHGI1bt8ex5P4mICH8,NA1,IZylB7at-Bu7CIFAx44dBBMCYWMhdNO47JnXz8YgYBG5Jw,/v1/stats/player_history/NA/36452134,4312,4,100,246,4,14,true,3142,2421,3814,3147,1038,3117,3364,10,5,10,4,2,3,820,1,0,0,0,0,168882,13042,152743,3096,0,29599,2042,26579,978,6824,1,16205,5672,819,36,21,29520,6450,20887,2183,13740,12400,0,1,215,0,0,0,120,17,4,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1853,0,0,8143,1046,0,0,8138,18,0,0,8135,4221,5,0,8345,3,0,0,8352,331,1820,1171,8100,8300,5008,5008,5002,false,false,false,false,false,false,8.2,8,534,691.8,322,470.7,1.2000000000000002,1.1,116.30000000000004,196.7,260.2,881.4000000000001,-216.10000000000002,183.3,SOLO,MIDDLE,,,3198361854
NA,hZ8w0sAPqB84K5OICZKgxpzPb1zt6DMs7ZOMk0liY20XSg,KingRavenZ,MjIaqG98rr6VD_yhpF01D8rUkZPmIGnzVH-OfumYh4FJtsA,NA1,hZ8w0sAPqB84K5OICZKgxpzPb1zt6DMs7ZOMk0liY20XSg,/v1/stats/player_history/NA/36886690,1631,3,100,82,4,12,true,2055,3151,3111,3065,3116,0,3340,5,4,8,3,1,1,921,0,0,0,0,0,88101,71652,14425,2024,0,14826,12719,1754,352,5291,1,27643,7046,3074,22,14,28710,8135,19288,1287,11074,10425,0,0,153,4,0,0,143,15,3,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,352,161,467,9111,1023,260,0,9105,18,50,0,8014,371,0,0,8451,210,0,0,8473,782,0,0,8000,8400,5008,5003,5003,false,false,false,false,false,true,6.3,7,437.8,438.70000000000005,269.6,333.1,-2.3000000000000003,-3,-38,-118.79999999999998,398.8,583.5,-29.1,-406.5,SOLO,TOP,Mordekaiser,Fighter,3198361854
NA1,oNUJTm7ceP_JTPH9eGElaRnEYQnfZiTaQRayvJRhhs7aht8,Red XP,8fIJPm2bJKHTp7RjpdDD-6U4HjsLuSOcewAODdcBy3s1MmQ,NA1,oNUJTm7ceP_JTPH9eGElaRnEYQnfZiTaQRayvJRhhs7aht8,/v1/stats/player_history/NA1/217344749,4090,5,100,59,4,11,true,3748,1412,3053,3071,1038,3047,3364,16,4,13,7,2,3,433,4,0,0,0,0,227485,19114,196499,11871,0,26692,1327,21713,3651,11743,1,40811,18768,5621,32,23,40776,6796,30510,3469,17773,15525,2,0,72,140,85,20,433,17,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1782,922,1976,9111,2448,580,0,9104,12,30,0,8014,637,0,0,8143,604,0,0,8105,16,5,0,8000,8100,5005,5008,5002,false,false,false,false,false,true,0.4,0.7,323,619.7,317.3,581.1,-0.2,0,6.900000000000006,78.99999999999997,718.8,1145.4,169.30000000000004,65.09999999999997,NONE,JUNGLE,JarvanIV,Tank,3198361854
NA1,DbuF_5LqBV1ZMsP5_o157U3lSonsnsxHoWubzpDn-Sx7908,Zethal,j_n3WBajMQtPh3rLCDDJt7t5RpypTWKWFQXBjj2MCiBMnlo,NA1,DbuF_5LqBV1ZMsP5_o157U3lSonsnsxHoWubzpDn-Sx7908,/v1/stats/player_history/NA1/238073408,3898,6,200,157,4,14,false,3082,3031,3123,3006,3046,1053,3363,3,9,4,0,1,0,335,0,0,0,0,0,188110,13539,165914,8656,570,17651,1408,14436,1805,2696,1,21267,8441,130,18,22,23035,2631,19382,1021,12002,11145,0,0,216,25,19,0,204,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,983,519,899,9111,240,140,0,9104,17,20,0,8299,428,0,0,8139,633,0,0,8135,1017,4,0,8000,8100,5005,5002,5003,false,false,false,false,false,false,7,6.9,417.7,495.1,287,383.79999999999995,-1.2000000000000002,-1.1,-116.30000000000004,-196.7,476.3,698.1,216.10000000000002,-183.3,SOLO,MIDDLE,Yasuo,Fighter,3198361854
NA,BoXcUNwBWemLaOr5LHZUIyvK39TEa2oSkpTOFSNLLuU,Kostyantyń,0HjUkeUcbpi5quvJplUeqOrNqVc5pJF2qh-AsVSja2H4,NA1,BoXcUNwBWemLaOr5LHZUIyvK39TEa2oSkpTOFSNLLuU,/v1/stats/player_history/NA/536174,1152,8,200,10,12,4,false,3146,3157,3046,3006,3124,2059,3340,4,6,6,2,2,1,931,1,0,0,0,0,227554,145564,71838,10150,339,27744,18430,9313,0,10122,4,16006,7406,5258,9,11,27842,6643,20210,988,14510,13590,0,0,273,1,0,1,354,17,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,520,17,0,8313,0,0,0,8345,3,0,0,8352,257,1148,851,8473,860,0,0,8451,204,0,0,8300,8400,5005,5008,5002,false,false,false,true,false,false,8.6,10,475.8,557.5,301.8,511.6,2.3000000000000003,3,38,118.79999999999998,427.90000000000003,990,29.1,406.5,SOLO,TOP,Kayle,Fighter,3198361854
NA,ZccXGhou_9jLkWBWQpwg_aA1uUDWSHa6q8KUYaprxfGT7w,CASSANOVA 1,ABN5FkzXRUACU7-WF2EY1VPcl_oG6OaEmZLv464sHVBepms,NA1,ZccXGhou_9jLkWBWQpwg_aA1uUDWSHa6q8KUYaprxfGT7w,/v1/stats/player_history/NA/32407959,7,7,200,421,4,11,false,3143,1037,3047,3071,3123,1400,3364,6,7,12,2,1,2,567,0,0,0,0,0,163667,6150,138529,18988,0,21039,393,15642,5003,14988,1,26656,16819,4255,30,31,33855,7859,24318,1678,13689,11675,2,0,16,139,95,16,489,16,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,49,90,0,8143,397,0,0,8138,18,0,0,8105,16,5,0,8014,391,0,0,9111,1317,360,0,8100,8000,5005,5008,5002,false,false,true,false,false,false,0.6000000000000001,0.7,316.1,540.7,273.2,491.1,0.2,0,-6.900000000000006,-78.99999999999997,549.5,1080.3000000000002,-169.30000000000004,-65.09999999999997,NONE,JUNGLE,RekSai,Fighter,3198361854
NA1,TEsbdR69EvoDaCnoNdAkIgBwQZPg7NOfxA087e-skSUbE3E,Kuuguya,F2KTziV6y3NkohDNrzFVmUPJm4OrsGkXAmtjsGouTAeEhmQ,NA1,TEsbdR69EvoDaCnoNdAkIgBwQZPg7NOfxA087e-skSUbE3E,/v1/stats/player_history/NA1/201110149,4362,9,200,111,14,4,false,3801,3117,3114,3050,0,3401,3364,2,12,12,0,1,0,324,0,0,0,0,0,38905,14645,10451,13808,0,7989,5167,1779,1041,1107,5,30108,1107,1107,71,49,22323,5418,16250,654,7769,7175,0,0,55,0,0,0,304,14,9,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1028,0,0,8446,676,0,0,8473,717,0,0,8242,11,0,0,8306,4,0,0,8316,1456,0,0,8400,8300,5005,5002,5003,false,false,false,false,false,false,1.1,2.2,230,350.3,147.9,274.4,0.6999999999999997,0.6999999999999997,9.450000000000003,-44.89999999999995,268.29999999999995,675.2,59.04999999999998,196.80000000000013,DUO_SUPPORT,BOTTOM,Nautilus,Tank,3198361854
NA,JGmKRgxbvK2ca4RTVf1hoFShkBoPWb9foOIaXthbKfA_MA,SELKKER,bWY63Fa_XyFhf0qqJATVcwER2eBp8ht1jxH1tzG0c4YIw0E,NA1,JGmKRgxbvK2ca4RTVf1hoFShkBoPWb9foOIaXthbKfA_MA,/v1/stats/player_history/NA/35114984,4280,10,200,202,4,12,false,3026,3031,3009,3094,3033,0,3363,5,7,10,2,1,2,768,0,0,0,0,0,190082,12815,173977,3289,1463,26779,1764,24902,112,3199,1,8738,6209,4559,13,27,19734,4845,14249,639,13344,13075,2,0,237,8,0,4,182,15,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1552,0,0,9111,626,300,0,9103,26,30,0,8014,382,0,0,8233,20,0,0,8236,28,0,0,8000,8200,5008,5008,5002,false,false,false,false,false,false,8.1,6.9,386.4,375,343.9,376.79999999999995,0.6999999999999997,0.6999999999999997,9.450000000000003,-44.89999999999995,228.7,488.90000000000003,59.04999999999998,196.80000000000013,DUO_CARRY,BOTTOM,Jhin,Marksman,3198361854
NA1,XXdK1UVYttgzXgEIMwzC-mfuYNmdRHHpdWDeEK62ugGNVA,Chickz,wLKNXhfz1cWX09O0zqDuIBNp681aSmPF62Ts0u_-ojEMMEQ,NA1,XXdK1UVYttgzXgEIMwzC-mfuYNmdRHHpdWDeEK62ugGNVA,/v1/stats/player_history/NA1/44992621,4295,1,100,103,4,14,true,2033,3285,3020,3165,1058,1058,3340,9,1,9,7,2,2,1269,1,0,0,0,0,135358,74273,16286,44798,0,17624,11200,1757,4666,2167,1,5581,6293,5862,25,12,13337,7245,5797,294,12682,10450,0,0,187,12,4,4,116,15,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1324,0,0,8126,558,0,0,8138,30,0,0,8106,5,0,0,8237,334,0,0,8226,250,412,0,8100,8200,5008,5008,5003,false,false,false,false,false,false,6.7,9.2,447.2,654.8,286.70000000000005,643,0,3.7999999999999994,33,248.6,193.8,559.8,-127.40000000000002,-87.19999999999999,SOLO,MIDDLE,Ahri,Mage,3198360199
NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,penq,bf5KmckB_pjDHicT7_ABMpxVgGgSnLc2wpqdhlsKQ-XFsAfB,NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,/v1/stats/player_history/NA1/2170889872305728,3840,3,100,498,7,4,true,1055,3031,3508,3006,3094,0,3363,13,4,8,6,4,3,522,2,1,1,0,0,195915,1331,187888,6695,880,30537,439,27813,2283,2453,2,6494,12241,6653,21,16,15324,5397,9437,488,14704,10600,2,2,210,32,16,12,118,15,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,0,0,9111,1725,420,0,9104,11,50,0,8014,787,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5001,false,false,true,false,true,false,6.8,10.1,290.7,570.8,298.1,580.8,0.3999999999999999,1.2499999999999996,23.799999999999997,121.04999999999998,281.1,626.6,-95.64999999999998,-47.75,DUO_CARRY,BOTTOM,Xayah,Marksman,3198360199
NA1,vjwgw1VAX3y2pnNtQSncrbBNjsTvtJGQvWMVD7rpAYErVA,SushiKilla,ziUYw17zrzpLMZEbr6lgZuCdpjKnXu0v7nA2AWxmpVjKSWY,NA1,vjwgw1VAX3y2pnNtQSncrbBNjsTvtJGQvWMVD7rpAYErVA,/v1/stats/player_history/NA1/45793992,4368,2,100,2,4,11,true,3065,1028,2055,3071,1400,3047,3364,8,3,7,4,2,2,506,2,0,0,0,0,124234,5289,93444,25500,0,15940,0,9425,6515,10796,1,17704,36434,1734,37,9,24343,7100,16670,572,10604,10225,2,0,23,105,51,13,343,12,6,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,507,205,621,9111,1073,300,0,9104,11,40,0,8299,300,0,0,8410,73,0,0,8304,9,4,5,8000,8300,5008,5008,5002,false,false,false,false,false,false,0.8,1.5,364.2,428,385.8,451.70000000000005,NA,NA,NA,NA,744,1041.4,NA,NA,NONE,JUNGLE,Olaf,Fighter,3198360199
NA1,F5YEQ1MO7r-K9B28qrC397muVjJ1ImcXmSoebyNiW4KzaJI,Compulse,38CWOIa3XyNIrfcer_KWnla25xDYt8tTY2SsJPvcGzeTozk,NA1,F5YEQ1MO7r-K9B28qrC397muVjJ1ImcXmSoebyNiW4KzaJI,/v1/stats/player_history/NA1/217619454,4366,4,100,13,12,4,true,3040,3027,3916,1052,0,3111,3363,3,2,7,2,1,1,645,0,0,0,0,0,144144,133763,9791,589,0,10581,9363,1190,27,5126,1,7673,15887,7257,11,13,15770,4041,11417,311,10595,9220,3,1,179,12,1,4,66,15,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,14,0,0,8226,250,1239,0,8210,0,0,0,8236,24,0,0,8139,653,0,0,8135,3169,5,0,8200,8100,5008,5008,5002,false,false,false,false,false,true,6.3,8.2,413.1,549.7,271.1,384.4,NA,NA,NA,NA,331.1,1000.8,NA,NA,NONE,JUNGLE,Ryze,Mage,3198360199
NA1,7LAd5VrRQmfTGSRNJGyjw0S5dPSlBmbgG0dBzpSc98oQMWM,Claximus90,9LQzpLutuD8tJIdyD92zoWpKz-RMCLOEidRrUuLyRuTmEpk,NA1,7LAd5VrRQmfTGSRNJGyjw0S5dPSlBmbgG0dBzpSc98oQMWM,/v1/stats/player_history/NA1/229620587,3898,5,100,40,4,14,true,3107,3098,2055,3174,1028,3117,3364,2,5,19,0,1,0,755,0,0,0,0,0,24668,18964,3162,2541,0,8171,6530,837,803,9133,9,5635,8310,3324,56,22,9872,4270,5476,125,8838,6875,0,0,11,4,0,0,107,13,5,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,716,1383,0,8226,250,271,0,8234,16345,0,0,8237,346,0,0,8139,745,0,0,8105,17,5,0,8200,8100,5008,5008,5001,false,false,false,true,false,true,0.30000000000000004,0.7,274.6,388.8,223.8,363,0.3999999999999999,1.2499999999999996,23.799999999999997,121.04999999999998,262,378.4,-95.64999999999998,-47.75,DUO_SUPPORT,BOTTOM,Janna,Support,3198360199
EUW1,xSbi7JgFE9hgpok3rfAacvoIbhfemuJ4otKBc_DZICVVIQ,Fed 9001,lwhHsbAmB-UDxcfIUkF_l6hhRZzjC3DgOoPpwQfWpIOIK6Vb,NA1,3-maEVVy0XGitdsQzCL67bHD47TdV9llNKoE9W2t0y6nYuB1xo3asVjr,/v1/stats/player_history/EUW1/39857542,4027,6,200,154,4,11,false,1401,2031,3047,3065,2055,1029,3364,3,7,5,0,1,0,488,0,0,0,0,0,84095,55010,14883,14201,0,7675,5849,424,1401,20465,4,21546,2042,0,19,17,33457,6056,18579,8821,7327,6925,0,0,21,80,69,0,266,12,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,593,0,0,8463,230,0,0,8429,58,15,14,8453,1535,20,0,8304,10,3,0,8347,0,0,0,8400,8300,5007,5002,5001,false,false,false,false,false,false,0.30000000000000004,1.5,345.9,373.9,287.9,310,NA,NA,NA,NA,854.3,1305.9,NA,NA,NONE,JUNGLE,Zac,Tank,3198360199
na1,cqEFja6TH7PsEMlP6N_kypkmxMHvl8OtWynIevhBDlHgEs0,cawksucker,7VFtkE2IYFqiawKWdQ_K0szKvfD9lnyMYi6xh1Zm-6NEx_w,NA1,cqEFja6TH7PsEMlP6N_kypkmxMHvl8OtWynIevhBDlHgEs0,/v1/stats/player_history/na1/247272591,3860,8,200,266,4,12,false,1054,3111,3133,3071,1053,1037,3340,2,6,4,0,1,0,499,0,0,0,0,0,102297,0,99338,2958,0,11617,0,11378,238,7214,1,14869,3997,0,12,14,24484,8854,13553,2076,8200,7525,0,0,162,8,3,0,145,13,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,238,80,238,9111,701,120,0,9105,16,20,0,8014,170,0,0,8139,724,0,0,8135,1410,3,0,8000,8100,5008,5008,5003,false,false,false,false,false,false,6.7,7.6,420.59999999999997,561.5,223.5,408.5,NA,NA,NA,NA,487.70000000000005,1050.3,NA,NA,SOLO,TOP,Aatrox,Fighter,3198360199
NA1,bua-SVUnYVbzT8zw4FZlHmjcJ5Cv9A5P9bpIfY5m2DmEtMQ,Firearowe,WsA876mcVfRsQK8fEZ0sf2lkVq1duz9qNKrdAtChR4DJOAs,NA1,bua-SVUnYVbzT8zw4FZlHmjcJ5Cv9A5P9bpIfY5m2DmEtMQ,/v1/stats/player_history/NA1/232867092,4353,7,200,25,14,4,false,3098,3157,2010,3028,3108,1001,3364,1,10,7,0,1,0,255,0,0,0,0,0,12479,10775,1330,374,0,8766,7773,618,374,893,1,6849,186,186,25,41,14254,4093,8636,1525,6365,5925,0,0,4,0,0,0,51,10,1,0,16,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8229,952,0,0,8275,4,0,0,8210,0,0,0,8236,24,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,false,false,false,false,false,false,0.1,0.30000000000000004,188.5,331.70000000000005,187,204.6,-0.3999999999999999,-1.2499999999999996,-23.799999999999997,-121.04999999999998,372.5,495.9,95.64999999999998,47.75,DUO_SUPPORT,BOTTOM,Morgana,Mage,3198360199
NA,4Vl2Z3mlStmRkx3T4SLfR_eD4DJBzmvWnz2Pf_M3k-8Blw,Rídge,jcpLBTsbemvKdh2XBCpjaXIn9hw4SfQ_tS7cTu_ri2BG4qk,NA1,4Vl2Z3mlStmRkx3T4SLfR_eD4DJBzmvWnz2Pf_M3k-8Blw,/v1/stats/player_history/NA/39271525,4076,9,200,21,4,7,false,1055,3031,1053,3006,3508,2055,3363,6,6,2,2,1,2,467,0,0,0,0,0,106018,2815,103203,0,692,15210,635,14575,0,1094,3,8643,941,941,10,4,14062,2551,10619,891,9436,9200,0,0,165,4,4,0,93,12,2,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8359,165,10,0,8304,9,0,0,8345,3,0,0,8347,0,0,0,9101,2089,2289,0,9103,0,0,0,8300,8000,5005,5008,5002,true,false,false,false,false,false,6.2,8,329.2,385.8,354.79999999999995,339.6,-0.3999999999999999,-1.2499999999999996,-23.799999999999997,-121.04999999999998,361.9,604.6,95.64999999999998,47.75,DUO_CARRY,BOTTOM,MissFortune,Marksman,3198360199
NA1,n1UbhXInah8PJe-TLu4DOvDu-Q4fggXcTuFiDV06EgmF5ZMKZtX7AYHX,Feeder VNese,KsEyGqfK2OHWd28bfZ8sMd1ee2CnjekFtORGC0_pTwr3M8-V,NA1,n1UbhXInah8PJe-TLu4DOvDu-Q4fggXcTuFiDV06EgmF5ZMKZtX7AYHX,/v1/stats/player_history/NA1/2084284093237792,4379,10,200,127,4,14,false,2055,3285,3157,3020,0,0,3363,3,7,3,2,2,1,370,1,0,0,0,0,88186,76006,9461,2719,0,12612,11299,600,713,649,1,5148,3502,618,8,25,14407,7105,5251,2049,8334,8000,0,0,134,2,2,0,162,13,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,581,0,0,8126,277,0,0,8138,12,0,0,8106,5,0,0,8226,250,385,0,8210,0,0,0,8100,8200,5008,5003,5001,false,false,false,false,false,false,6.7,5.4,414.2,406.20000000000005,254,353.1,0,-3.7999999999999994,-33,-248.6,321.20000000000005,647,127.40000000000002,87.19999999999999,SOLO,MIDDLE,Lissandra,Mage,3198360199
